paper id	author id	affiliation id

W06-2403	7898	2225

W06-2403	9211	2225

H01-1031	7911	2227

W01-1312	7911	2227

E03-2001	791	2230

N01-1027	7946	2232

P01-1012	7946	2232

P01-1048	7946	2232

W01-1610	7946	2232

L08-1048	7951	2233

W04-0405	7981	2236

N01-1030	798	2237

W01-1617	798	2237

W03-1107	7990	2238

P07-1084	8003	2239

W04-0402	8003	2239

W04-1814	8003	2239

W00-0906	8017	2240

E03-3004	801	2241

W04-1707	801	2241

W04-1707	8595	2241

N09-1055	8025	2242

W06-3305	8027	2243

W06-3305	8843	2243

A00-1039	8060	2247

C00-2136	8060	2247

L08-1073	8071	2249

W06-3327	8071	2249

W00-0406	8085	2250

W04-1202	8087	2251

C00-2120	8093	2252

C00-2149	8101	2253

W00-1316	8110	2254

W06-1323	8114	2255

W06-1323	8223	2255

W04-1616	8134	2256

W07-0212	8166	2257

N03-4014	8181	2259

C08-1111	8223	2260

I05-2005	8227	2262

W01-1510	8252	2264

D09-1105	8279	2266

D08-1001	8282	2267

W09-0503	8282	2267

I05-2010	8287	2268

I05-3002	8287	2268

I05-3020	8287	2268

I05-6003	8287	2268

I08-4027	8287	2268

P06-2108	8287	2268

W06-0119	8287	2268

I05-4008	8295	2269

C00-2125	8300	2270

P06-2091	8313	2271

C00-1060	8313	2272

C08-1083	8313	2272

C08-1095	8313	2272

C08-2032	8313	2272

D08-1047	8313	2272

J08-1002	8313	2272

P00-1002	8313	2272

P06-1128	8313	2272

W05-1510	8313	2272

W06-1634	8313	2272

W06-3327	8313	2272

C08-1106	8323	2272

H05-1059	8313	2273

I05-1018	8313	2273

I05-1028	8313	2273

I05-2038	8313	2273

W05-1511	8313	2273

W05-1514	8313	2273

P06-1059	8313	2274

P06-2109	8313	2274

W06-1619	8313	2274

W06-3704	8340	2277

W06-3709	8340	2277

E03-1056	8358	2280

W06-1664	8368	2282

N06-2045	8384	2284

W05-0213	8408	2286

C02-1023	8419	2288

W03-0612	8492	2294

W04-0406	8534	2297

E03-1056	8546	2299

D07-1110	8584	2300

J09-2001	8584	2300

W09-2901	8584	2300

W04-0411	8584	2301

E03-2012	8604	2303

J00-3001	8610	2306

L08-1040	8614	2307

L08-1250	8614	2307

W03-0604	8622	2308

A00-1045	862	2311

N03-4015	8631	2312

E09-1040	8631	2313

W00-1005	8637	2314

A00-2039	8651	2319

A00-1025	901	2321

D08-1057	8654	2322

E09-1097	8654	2322

I05-5012	8654	2322

P07-1044	8654	2322

W05-1628	8654	2322

W03-1106	8690	2324

J03-1001	8695	2325

W01-1201	870	2327

W02-1812	8710	2328

L08-1262	8713	2329

L08-1318	8713	2330

J00-1002	8746	2334

J04-3002	881	2338

W01-1626	881	2338

W04-0849	881	2338

W01-1625	8831	2340

W05-1006	8833	2341

W07-1032	8843	2343

W07-0813	8882	2346

P00-1041	8888	2347

W07-1010	8930	2352

N03-4015	8933	2353

J05-4005	8942	2354

P06-2115	8942	2354

C04-1058	8948	2355

C08-1124	8958	2356

L08-1617	9012	2356

P09-2007	8960	2357

W09-3412	8960	2357

W06-2920	896	2358

E03-1056	8974	2359

W03-1713	8997	2360

W07-2065	9000	2362

E03-1063	9025	2363

W03-2912	9025	2363

W04-1605	9027	2364

W04-1605	9028	2365

W09-3742	904	2367

W05-0210	9055	2368

C00-1059	9061	2370

W04-2507	21330	2371

C02-1092	9088	2372

I05-2017	9088	2372

L08-1296	9109	2373

W02-0715	9115	2374

D08-1070	912	2375

C00-2138	9160	2377

I05-1057	9160	2377

W01-0505	9160	2377

P07-1129	9204	2378

P06-1051	9246	2380

P06-1107	9246	2380

W05-1207	9246	2380

W06-3806	9246	2380

P09-1007	9322	2381

W09-1208	9322	2381

D09-1133	9322	2382

W04-2112	9391	2383

W04-0820	940	2384

W04-1807	9417	2386

L08-1155	9427	2387

L08-1508	9431	2388

W00-1323	943	2389

L08-1379	9455	2390

L08-1586	9471	2391

L08-1469	9478	2392

I05-2032	9487	2393

P08-2001	9518	2394

L08-1245	953	2395

I08-2113	9549	2396

I08-5011	9552	2397

I08-7013	9553	2398

L08-1544	9553	2398

W06-3914	9589	2399

L08-1069	9595	2400

L08-1510	9618	2401

L08-1024	9620	2403

W02-1508	9620	2404

P08-5006	9630	2405

W09-0430	9636	2406

L08-1123	9636	2407

I08-4001	9653	2408

I08-4001	9674	2408

P09-2063	9675	2409

W08-0613	9690	2410

I08-2144	9703	2411

I08-2090	9716	2412

L08-1498	9752	2413

L08-1430	9764	2414

L08-1601	9773	2415

L08-1601	9849	2415

I08-7008	9788	2416

L08-1458	978	2417

W04-0102	978	2417

P08-1074	9801	2420

P08-2042	18734	2421

I05-1022	9840	2422

I05-1027	9840	2423

L08-1387	9908	2425

L08-1498	9921	2427

W07-1905	992	2428

W08-0613	9948	2429

I08-7004	9963	2430

L08-1496	9973	2431

W10-3601	6	2432

W12-1305	6	2432

W14-3621	8	2432

D12-1024	19	2432

W10-3508	19	2432

W10-1111	22	2432

W11-2135	49	2432

W11-2142	49	2432

W12-1301	50	2432

P12-1013	52	2432

P12-3014	52	2432

E14-1010	65	2432

E14-2002	65	2432

W08-2228	65	2432

D13-1103	66	2432

N10-1055	66	2432

W10-0501	66	2432

W10-0505	66	2432

W14-2712	66	2432

C10-1005	67	2432

C10-2002	67	2432

C14-1213	67	2432

J13-3006	67	2432

J14-1003	67	2432

N10-1058	67	2432

P11-2123	67	2432

P13-4026	67	2432

P14-2106	67	2432

S10-1013	67	2432

S10-1093	67	2432

S12-1051	67	2432

S12-1091	67	2432

S13-1004	67	2432

S13-1018	67	2432

S14-2010	67	2432

W10-3301	67	2432

W12-1013	67	2432

W13-2701	67	2432

W14-4704	67	2432

W08-1809	80	2432

W10-1727	82	2432

W10-2317	82	2432

W11-2147	82	2432

W14-1805	82	2432

J12-3002	91	2432

P11-1136	104	2432

P11-1022	112	2432

W14-5313	112	2432

S13-2097	121	2432

S10-1074	130	2432

W14-0603	130	2432

W14-4908	130	2432

P10-2070	135	2432

W10-1804	135	2432

W11-1704	135	2432

C10-2094	137	2432

E12-1022	137	2432

P12-2011	137	2432

P13-1122	137	2432

P14-1084	137	2432

D12-1059	140	2432

W08-2108	140	2432

W10-2922	140	2432

W13-2606	140	2432

D10-1076	144	2432

D10-1091	144	2432

N12-1005	144	2432

W10-1704	144	2432

W11-2135	144	2432

W11-2142	144	2432

W11-2168	144	2432

W12-2701	144	2432

W12-3140	144	2432

W12-3141	144	2432

D11-1127	145	2432

J14-3008	145	2432

N10-1139	145	2432

P12-3011	145	2432

P13-1005	145	2432

J12-3002	150	2432

P11-2025	150	2432

P11-2061	150	2432

P13-1007	150	2432

S10-1062	150	2432

S12-1022	150	2432

S13-2001	150	2432

W00-0307	150	2432

W08-2227	150	2432

W11-0219	150	2432

W11-1108	150	2432

W13-0905	150	2432

W14-2401	150	2432

D12-1007	154	2432

E14-1066	154	2432

C14-1162	159	2432

P11-2019	159	2432

W10-1815	159	2432

W12-2102	159	2432

W12-3801	159	2432

W12-3803	159	2432

W14-0902	159	2432

W14-3213	159	2432

W14-3412	159	2432

W14-4919	159	2432

W10-1302	160	2432

W13-1402	162	2432

W10-1602	164	2432

W10-1612	164	2432

S14-2071	167	2432

W11-1810	169	2432

D10-1069	171	2432

D11-1117	171	2432

D11-1118	171	2432

D12-1063	171	2432

D13-1204	171	2432

N10-1116	171	2432

P10-1130	171	2432

W10-2902	171	2432

W11-0103	171	2432

W11-0303	171	2432

W12-1903	171	2432

D13-1155	176	2432

N12-1045	177	2432

W10-1002	185	2432

S12-1067	194	2432

W13-2711	194	2432

P11-2023	197	2432

N12-1072	201	2432

W11-0145	201	2432

W11-0702	201	2432

W11-1701	201	2432

W12-3713	201	2432

W12-3808	201	2432

C10-2098	202	2432

C14-1214	202	2432

D14-1177	202	2432

E09-2016	202	2432

E12-2021	202	2432

E14-4022	202	2432

P12-3021	202	2432

P13-3006	202	2432

P13-4008	202	2432

P13-4020	202	2432

W10-1919	202	2432

W10-3112	202	2432

W11-0210	202	2432

W11-1507	202	2432

W11-1804	202	2432

W12-2410	202	2432

W12-2412	202	2432

W12-3806	202	2432

W12-4304	202	2432

W12-4305	202	2432

W13-2008	202	2432

W13-2009	202	2432

W13-2012	202	2432

W13-2310	202	2432

W13-2311	202	2432

W13-2512	202	2432

W14-1101	202	2432

W14-1110	202	2432

N10-1099	225	2432

D11-1009	227	2432

E09-2005	227	2432

E09-2010	227	2432

E14-1009	227	2432

N10-1131	227	2432

P13-2100	227	2432

S14-2004	227	2432

W11-2701	227	2432

W13-2106	227	2432

W14-1306	227	2432

D12-1087	230	2432

E12-2016	232	2432

W11-1919	234	2432

W14-6004	234	2432

E14-1058	241	2432

W12-0510	241	2432

P10-1012	254	2432

W12-3714	254	2432

W14-2610	254	2432

W14-3349	254	2432

W12-1608	255	2432

W12-1813	255	2432

D11-1145	257	2432

W10-3911	257	2432

W12-2418	265	2432

W12-2703	273	2432

W11-0223	284	2432

W13-1913	284	2432

W14-3414	284	2432

C10-2002	287	2432

W12-1003	289	2432

W12-6206	289	2432

W13-2121	289	2432

P10-1138	296	2432

W08-1111	298	2432

W10-4333	298	2432

W11-2030	298	2432

W11-2037	298	2432

W13-4032	298	2432

W13-4064	298	2432

W14-4334	298	2432

W10-1756	301	2432

W11-2130	301	2432

D11-1137	305	2432

P10-2018	305	2432

P12-1069	305	2432

W08-2132	305	2432

C10-1001	306	2432

C14-1206	306	2432

D13-1035	306	2432

S12-1018	306	2432

W11-2023	306	2432

W12-3802	306	2432

W13-4002	306	2432

S13-2080	315	2432

W14-3347	315	2432

S10-1022	316	2432

S14-2134	316	2432

W08-2138	316	2432

W11-1009	316	2432

W12-0707	316	2432

W13-2220	316	2432

J07-4002	317	2432

W10-1408	318	2432

W10-3704	318	2432

W12-6203	318	2432

W14-3606	318	2432

W14-3620	318	2432

W08-1904	320	2432

W13-2021	322	2432

D11-1033	331	2432

W13-4058	334	2432

D11-1058	337	2432

W13-1021	337	2432

W14-5705	342	2432

P12-3016	344	2432

W12-0102	344	2432

W12-0114	344	2432

W13-2801	344	2432

W14-1014	344	2432

P11-1022	347	2432

W10-1701	347	2432

W11-2146	347	2432

W12-3118	347	2432

W12-0405	348	2432

J12-3005	357	2432

W14-5212	357	2432

C10-2003	366	2432

P12-3010	367	2432

P10-2013	372	2432

S10-1008	372	2432

W11-0404	372	2432

W14-3001	372	2432

J12-2006	376	2432

D10-1020	385	2432

D12-1075	385	2432

D12-1137	385	2432

D14-1035	385	2432

D14-1039	385	2432

N13-1014	385	2432

P10-1051	385	2432

P11-1096	385	2432

P11-1108	385	2432

P13-1057	385	2432

P13-1144	385	2432

W11-2207	385	2432

W13-2307	385	2432

W14-1615	385	2432

C10-1065	389	2432

C10-2069	389	2432

C10-3010	389	2432

C14-1154	389	2432

D10-1068	389	2432

D10-1084	389	2432

D11-1002	389	2432

D12-1039	389	2432

D14-1020	389	2432

D14-1189	389	2432

E12-1060	389	2432

E12-2014	389	2432

E14-1047	389	2432

E14-1050	389	2432

E14-1056	389	2432

E14-4042	389	2432

N10-1002	389	2432

N10-1012	389	2432

N10-1027	389	2432

N12-1040	389	2432

P11-1038	389	2432

P11-1151	389	2432

P11-1154	389	2432

P11-2046	389	2432

P12-3005	389	2432

P13-4002	389	2432

P14-1025	389	2432

P14-2016	389	2432

Q14-1003	389	2432

S10-1004	389	2432

S12-1017	389	2432

S12-1031	389	2432

S13-1030	389	2432

S13-2024	389	2432

S13-2039	389	2432

S13-2051	389	2432

W10-0508	389	2432

W10-2923	389	2432

W11-0801	389	2432

W13-2305	389	2432

W14-1303	389	2432

W14-3333	389	2432

W14-5315	389	2432

N12-1089	390	2432

P13-1114	390	2432

P13-2140	390	2432

W10-4357	390	2432

P13-1035	401	2432

P14-1035	401	2432

P14-2134	401	2432

S14-2027	401	2432

W13-2307	401	2432

C10-2027	404	2432

P11-4009	404	2432

S10-1045	404	2432

S10-1077	404	2432

S12-1083	404	2432

S12-1103	404	2432

S13-2011	404	2432

S14-2063	404	2432

W08-1139	404	2432

W10-2411	404	2432

W10-3207	404	2432

W10-3208	404	2432

W10-3402	404	2432

W10-3603	404	2432

W10-3605	404	2432

W10-3706	404	2432

W10-3707	404	2432

W10-3710	404	2432

W10-3811	404	2432

W10-4229	404	2432

W11-0803	404	2432

W11-0904	404	2432

W11-1307	404	2432

W11-1710	404	2432

W12-0113	404	2432

W12-2023	404	2432

W13-2509	404	2432

W13-2814	404	2432

C10-1004	405	2432

P12-4004	405	2432

S12-1003	405	2432

S12-1094	405	2432

S13-1032	405	2432

S14-2010	405	2432

S14-2098	405	2432

W11-0104	405	2432

W10-0716	406	2432

W11-0821	406	2432

C14-1092	407	2432

N10-1007	407	2432

N12-1048	407	2432

N13-1023	407	2432

P10-4011	407	2432

P11-2107	407	2432

S14-2014	407	2432

W08-1133	407	2432

W08-2120	407	2432

W10-3805	407	2432

W14-4006	407	2432

W14-4211	407	2432

W14-5812	412	2432

C14-2002	413	2432

D11-1121	413	2432

W11-0105	415	2432

E12-2018	420	2432

W11-1508	420	2432

W13-1502	420	2432

C10-1066	426	2432

W10-0902	426	2432

W08-2228	429	2432

W14-4721	429	2432

P11-2059	432	2432

D10-1115	434	2432

D13-1015	434	2432

D13-1196	434	2432

D13-1202	434	2432

E12-1004	434	2432

E14-1046	434	2432

J10-4006	434	2432

P12-1015	434	2432

P13-1149	434	2432

P13-2010	434	2432

P13-4006	434	2432

P13-5001	434	2432

P14-1009	434	2432

P14-1023	434	2432

P14-1059	434	2432

P14-1132	434	2432

S14-1021	434	2432

S14-2001	434	2432

W06-1700	434	2432

W08-1913	434	2432

W10-2007	434	2432

W11-1301	434	2432

W11-2501	434	2432

W11-2503	434	2432

W11-2508	434	2432

W12-0908	434	2432

W13-3206	434	2432

W14-5708	441	2432

W10-3301	447	2432

D10-1037	451	2432

D10-1083	451	2432

D10-1120	451	2432

D12-1125	451	2432

D14-1095	451	2432

D14-1109	451	2432

E12-1040	451	2432

N12-1008	451	2432

N13-1103	451	2432

P10-1107	451	2432

P10-1129	451	2432

P11-1028	451	2432

P11-1036	451	2432

P11-1040	451	2432

P11-1054	451	2432

P12-1014	451	2432

P12-1066	451	2432

P12-2063	451	2432

P13-1029	451	2432

P13-1127	451	2432

P14-1019	451	2432

P14-1026	451	2432

P14-1130	451	2432

W11-0301	451	2432

C14-1151	454	2432

S10-1054	454	2432

S12-1087	454	2432

S13-1024	454	2432

S14-2133	454	2432

W08-2202	454	2432

W11-2505	454	2432

C14-1221	455	2432

D11-1096	455	2432

P10-1025	455	2432

P12-1028	455	2432

S12-1088	455	2432

S13-1007	455	2432

S13-2060	455	2432

S13-2096	455	2432

S14-2135	455	2432

W08-2208	455	2432

W10-2304	455	2432

C14-1034	457	2432

W08-1209	457	2432

D13-1070	460	2432

W14-4609	460	2432

W11-0205	475	2432

J07-1002	478	2432

W08-1507	481	2432

W08-2215	481	2432

W08-2225	481	2432

W12-1510	481	2432

W14-2214	481	2432

J09-4005	513	2432

N10-1067	513	2432

P10-1072	513	2432

P10-2047	513	2432

P13-1113	513	2432

P14-2041	513	2432

P14-2064	513	2432

Q13-1009	513	2432

W08-1202	513	2432

W12-2007	513	2432

W13-0902	513	2432

W13-1504	513	2432

W13-3304	513	2432

W14-2110	513	2432

W14-2302	513	2432

W14-4705	513	2432

J14-2004	516	2432

P10-1143	516	2432

W13-1902	516	2432

E14-2003	518	2432

P13-2049	519	2432

W14-0705	519	2432

W10-0201	528	2432

W13-4033	528	2432

J09-4008	534	2432

P11-2040	534	2432

W06-1418	534	2432

W08-1108	534	2432

W08-1126	534	2432

W08-1127	534	2432

W08-1131	534	2432

W09-0627	534	2432

W10-3206	534	2432

W10-4201	534	2432

W10-4217	534	2432

W10-4225	534	2432

W10-4226	534	2432

W10-4237	534	2432

W11-1214	534	2432

W12-1525	534	2432

W14-5420	534	2432

W13-2811	537	2432

D13-1035	538	2432

S12-1018	538	2432

W10-3309	538	2432

W11-2023	538	2432

W12-3802	538	2432

C10-2123	539	2432

D11-1037	539	2432

J14-1001	539	2432

N12-1032	539	2432

N12-4001	539	2432

P10-4001	539	2432

P14-1007	539	2432

W08-2203	539	2432

W11-0707	539	2432

W13-2710	539	2432

W14-2206	539	2432

D14-1179	545	2432

P10-1040	545	2432

P12-4005	545	2432

W14-4009	545	2432

W14-4012	545	2432

W11-0415	549	2432

W11-1503	549	2432

C14-2026	558	2432

D11-1062	558	2432

D14-1172	558	2432

S12-1053	558	2432

S13-2005	558	2432

S13-2045	558	2432

S14-2001	558	2432

W10-3503	558	2432

N12-1002	559	2432

W12-2034	561	2432

W13-3614	561	2432

S12-1039	565	2432

S13-1029	565	2432

W10-3010	565	2432

W11-1827	565	2432

C10-1007	568	2432

C10-1100	568	2432

D10-1029	568	2432

N12-1033	568	2432

N13-1121	568	2432

P10-1089	568	2432

P11-1135	568	2432

P11-2035	568	2432

P13-1070	568	2432

P13-2150	568	2432

P14-2030	568	2432

W10-2405	568	2432

W10-2921	568	2432

W12-2108	568	2432

W14-5507	571	2432

C08-4002	575	2432

C10-1152	575	2432

C10-2007	575	2432

S12-1068	575	2432

W14-1206	575	2432

W01-1018	577	2432

W11-1406	578	2432

W14-1802	578	2432

W08-1204	585	2432

C14-2028	587	2432

N10-1064	587	2432

W12-3155	587	2432

W14-0313	587	2432

P13-1130	590	2432

W12-0905	590	2432

W12-0911	590	2432

W10-1723	592	2432

W10-3601	592	2432

W11-2154	592	2432

W12-1305	592	2432

W13-2248	592	2432

W14-0301	592	2432

W14-3342	592	2432

S14-2024	595	2432

W13-1714	595	2432

C14-1116	598	2432

D13-1078	598	2432

E12-1034	598	2432

P11-2047	598	2432

P12-1010	598	2432

P14-2014	598	2432

P14-2082	598	2432

P14-5010	598	2432

Q14-1012	598	2432

Q14-1018	598	2432

S12-1048	598	2432

S13-1025	598	2432

S13-2002	598	2432

S13-2044	598	2432

S13-2101	598	2432

S14-2039	598	2432

W10-0719	598	2432

W11-0116	598	2432

W12-2002	598	2432

W13-1903	598	2432

W14-3907	598	2432

J13-3001	601	2432

W14-5208	603	2432

D12-1055	604	2432

P14-1123	604	2432

W12-2021	604	2432

W14-4110	604	2432

C10-1063	607	2432

C10-2040	607	2432

C10-2091	607	2432

D11-1100	607	2432

D12-1012	607	2432

I08-6009	607	2432

N10-1065	607	2432

N13-1088	607	2432

P10-1137	607	2432

P10-1155	607	2432

P11-1057	607	2432

P11-4022	607	2432

P13-1041	607	2432

P13-2048	607	2432

P13-2062	607	2432

P13-2096	607	2432

P13-2149	607	2432

P13-4030	607	2432

P14-2007	607	2432

S10-1028	607	2432

S10-1094	607	2432

S12-1098	607	2432

S13-1031	607	2432

S13-2082	607	2432

W10-2418	607	2432

W10-3604	607	2432

W10-3607	607	2432

W10-4001	607	2432

W10-4011	607	2432

W11-1717	607	2432

W13-3611	607	2432

W14-1708	607	2432

W14-2619	607	2432

W14-2623	607	2432

W14-3308	607	2432

W14-3350	607	2432

W14-5504	607	2432

W13-4024	618	2432

C14-1136	619	2432

D13-1089	619	2432

J12-1007	619	2432

N12-1064	619	2432

N13-1119	619	2432

N13-1133	619	2432

P13-4001	619	2432

P14-1096	619	2432

P14-5016	619	2432

S12-1059	619	2432

S13-2007	619	2432

W10-2309	619	2432

W11-1304	619	2432

W12-0703	619	2432

W12-3307	619	2432

W13-1409	619	2432

W13-5002	619	2432

W13-5006	619	2432

N10-1094	624	2432

N12-1031	624	2432

N13-1061	624	2432

P11-2122	624	2432

P14-2109	624	2432

W13-2301	624	2432

W14-2904	624	2432

W14-3612	624	2432

N13-1020	627	2432

D14-1014	636	2432

N10-1134	636	2432

N13-1086	636	2432

P11-1052	636	2432

P11-2030	636	2432

D11-1079	643	2432

E14-1014	643	2432

P11-1103	643	2432

W10-1749	643	2432

W13-2203	643	2432

C14-1096	644	2432

D14-1096	644	2432

N10-1034	644	2432

P10-1010	644	2432

P11-1151	644	2432

P13-2112	644	2432

W11-1216	644	2432

W14-2201	644	2432

C10-2008	653	2432

W10-1829	653	2432

W14-0501	653	2432

D12-1088	654	2432

D13-1008	654	2432

P13-1018	654	2432

W08-1509	654	2432

W10-4318	654	2432

W11-2002	654	2432

W12-1603	654	2432

W12-1810	654	2432

W13-4007	654	2432

W13-4065	654	2432

W14-3356	654	2432

W10-4312	658	2432

N10-1119	661	2432

S12-1077	662	2432

W11-0212	662	2432

W12-4301	662	2432

W11-0219	669	2432

N10-1015	673	2432

W10-2906	673	2432

E14-1022	680	2432

J12-2006	680	2432

P10-1088	680	2432

W10-0733	680	2432

W12-0511	680	2432

W12-3807	680	2432

W13-3502	680	2432

D10-1117	686	2432

D12-1021	686	2432

D13-1034	686	2432

D13-1176	686	2432

E14-1013	686	2432

E14-1035	686	2432

N10-1028	686	2432

N13-1117	686	2432

P10-2042	686	2432

P10-4002	686	2432

P11-1087	686	2432

P13-1088	686	2432

P14-1006	686	2432

P14-1062	686	2432

P14-2037	686	2432

P14-6005	686	2432

S12-1011	686	2432

S12-1021	686	2432

W12-1907	686	2432

W12-1909	686	2432

W13-3209	686	2432

W13-3214	686	2432

W13-3519	686	2432

W14-2405	686	2432

W10-0914	690	2432

W12-0902	695	2432

W14-2006	695	2432

P13-2095	701	2432

C14-1101	708	2432

W10-3308	708	2432

C10-1011	711	2432

C10-1012	711	2432

C10-2129	711	2432

C10-3009	711	2432

C14-1076	711	2432

C14-1133	711	2432

D12-1085	711	2432

D12-1133	711	2432

E12-1009	711	2432

S14-2122	711	2432

W08-1128	711	2432

W08-1132	711	2432

W10-4230	711	2432

W12-1506	711	2432

W12-1525	711	2432

W14-6105	711	2432

P13-1046	712	2432

W11-2013	712	2432

W12-1807	712	2432

W14-5003	712	2432

C10-2091	716	2432

C10-2120	716	2432

C10-3015	716	2432

W10-3303	716	2432

W10-4009	716	2432

W10-4012	716	2432

W14-4713	716	2432

C14-1097	720	2432

D12-1112	720	2432

J12-3005	720	2432

P12-1015	720	2432

S12-1023	720	2432

S13-1002	720	2432

S14-2141	720	2432

W11-1501	720	2432

D10-1039	722	2432

P11-1014	722	2432

P14-1058	722	2432

W10-4309	722	2432

C14-2019	729	2432

P12-2025	729	2432

P13-1133	729	2432

S13-2030	729	2432

S14-2094	729	2432

W10-3219	729	2432

W11-0814	729	2432

W12-4203	729	2432

W12-4208	729	2432

W13-2319	729	2432

W11-0108	730	2432

E14-2025	734	2432

E14-4014	734	2432

P13-4004	734	2432

W03-2801	734	2432

W14-5513	736	2432

W12-1004	748	2432

W12-1902	748	2432

N12-1075	756	2432

D13-1146	759	2432

E12-2019	759	2432

P10-1022	759	2432

S12-1040	759	2432

S14-2084	759	2432

S14-2114	759	2432

W08-2220	759	2432

W08-2222	759	2432

W12-0607	759	2432

W13-2101	759	2432

D11-1133	762	2432

D14-1064	762	2432

W10-0908	762	2432

W13-2308	763	2432

S10-1093	764	2432

S14-1022	768	2432

W11-1603	768	2432

W12-2910	768	2432

W14-5701	768	2432

W12-1527	772	2432

W13-2112	772	2432

W08-1506	779	2432

W08-1511	779	2432

W08-1702	779	2432

W13-2816	779	2432

W14-0310	779	2432

P10-1135	784	2432

E12-1057	792	2432

J10-2003	792	2432

J13-3009	792	2432

W10-1002	796	2432

W12-2024	796	2432

D10-1005	797	2432

D10-1028	797	2432

D12-1118	797	2432

D14-1070	797	2432

D14-1140	797	2432

D14-1182	797	2432

N12-1085	797	2432

N13-3009	797	2432

P11-1026	797	2432

P12-1009	797	2432

P12-2023	797	2432

P12-2054	797	2432

P14-1034	797	2432

P14-1105	797	2432

P14-1110	797	2432

W10-0730	797	2432

W14-2008	797	2432

W14-3112	797	2432

W10-2707	798	2432

W14-4302	798	2432

E12-2016	801	2432

W10-1832	802	2432

W13-2315	802	2432

P11-1078	808	2432

D10-1072	839	2432

N12-1021	839	2432

S13-2045	839	2432

W12-3126	839	2432

C14-1164	850	2432

N10-2001	850	2432

N13-1040	850	2432

P11-1019	850	2432

W10-2809	850	2432

W10-3008	850	2432

W11-0202	850	2432

W12-0206	850	2432

W12-2004	850	2432

W12-2028	850	2432

W14-1608	850	2432

W14-1701	850	2432

N10-1017	853	2432

W12-1508	855	2432

D10-1118	858	2432

D11-1052	858	2432

N10-1122	858	2432

P11-2086	858	2432

P11-2087	858	2432

C00-1018	862	2432

C10-2037	877	2432

D14-1069	877	2432

W10-1758	877	2432

W08-1201	878	2432

W11-0110	878	2432

W11-0910	878	2432

C14-1166	884	2432

N12-3002	884	2432

S14-2149	884	2432

W12-0608	884	2432

W12-1009	884	2432

J11-1002	893	2432

W10-1817	894	2432

N13-2006	904	2432

S10-1030	904	2432

S12-1095	904	2432

S14-1006	904	2432

S14-2058	904	2432

W12-4210	904	2432

W14-4508	904	2432

W14-4803	904	2432

D10-1010	912	2432

P11-1076	912	2432

S12-1002	912	2432

S12-1004	912	2432

S13-1003	912	2432

W08-2201	915	2432

W10-1840	915	2432

W11-0101	915	2432

W11-0125	915	2432

W12-0509	915	2432

W11-2104	920	2432

W11-2109	920	2432

D11-1120	924	2432

W13-1713	924	2432

W11-2002	926	2432

W12-1522	926	2432

D13-1006	927	2432

D13-1020	927	2432

P12-1063	927	2432

W11-0206	933	2432

C14-1090	936	2432

N10-1099	936	2432

P14-2041	936	2432

Q13-1009	936	2432

W13-1020	936	2432

W13-1501	936	2432

W13-1722	936	2432

W14-4906	936	2432

D10-1079	939	2432

S12-1080	940	2432

S13-1023	940	2432

